symbol,sector_code,sector_name,source,updated_at
001218,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
001219,c14,C14食品制造业,证监会行业分类,2026-07-28
001220,g54,G54道路运输业,证监会行业分类,2026-07-28
001221,c33,C33金属制品业,证监会行业分类,2026-07-28
001222,c41,C41其他制造业,证监会行业分类,2026-07-28
001223,c35,C35专用设备制造业,证监会行业分类,2026-07-28
001225,c34,C34通用设备制造业,证监会行业分类,2026-07-28
001226,c34,C34通用设备制造业,证监会行业分类,2026-07-28
001227,j66,J66货币金融服务,证监会行业分类,2026-07-28
001228,l72,L72商务服务业,证监会行业分类,2026-07-28
001229,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001230,n78,N78公共设施管理业,证监会行业分类,2026-07-28
001231,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
001233,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
001234,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
001236,j67,J67资本市场服务,证监会行业分类,2026-07-28
001237,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
001238,c21,C21家具制造业,证监会行业分类,2026-07-28
001239,c33,C33金属制品业,证监会行业分类,2026-07-28
001248,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
001255,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
001256,c35,C35专用设备制造业,证监会行业分类,2026-07-28
001257,b09,B09有色金属矿采选业,证监会行业分类,2026-07-28
001258,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
001259,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
001260,c36,C36汽车制造业,证监会行业分类,2026-07-28
001266,c40,C40仪器仪表制造业,证监会行业分类,2026-07-28
001267,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001268,c34,C34通用设备制造业,证监会行业分类,2026-07-28
001269,c42,C42废弃资源综合利用业,证监会行业分类,2026-07-28
001270,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001277,c43,C43金属制品、机械和设备修理业,证监会行业分类,2026-07-28
001278,c36,C36汽车制造业,证监会行业分类,2026-07-28
001279,c23,C23印刷和记录媒介复制业,证监会行业分类,2026-07-28
001280,b09,B09有色金属矿采选业,证监会行业分类,2026-07-28
001282,c36,C36汽车制造业,证监会行业分类,2026-07-28
001283,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
001285,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001286,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
001287,f51,F51批发业,证监会行业分类,2026-07-28
001288,c34,C34通用设备制造业,证监会行业分类,2026-07-28
001289,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
001296,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
001298,f51,F51批发业,证监会行业分类,2026-07-28
001299,d45,D45燃气生产和供应业,证监会行业分类,2026-07-28
001300,c24,C24文教、工美、体育和娱乐用品制造业,证监会行业分类,2026-07-28
001301,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
001306,c34,C34通用设备制造业,证监会行业分类,2026-07-28
001308,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001309,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001311,c36,C36汽车制造业,证监会行业分类,2026-07-28
001312,c17,C17纺织业,证监会行业分类,2026-07-28
001313,c13,C13农副食品加工业,证监会行业分类,2026-07-28
001314,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001316,f51,F51批发业,证监会行业分类,2026-07-28
001317,g58,G58多式联运和运输代理业,证监会行业分类,2026-07-28
001318,c14,C14食品制造业,证监会行业分类,2026-07-28
001319,c36,C36汽车制造业,证监会行业分类,2026-07-28
001322,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
001323,c21,C21家具制造业,证监会行业分类,2026-07-28
001324,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
001325,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
001326,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
001328,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
001330,r87,R87广播、电视、电影和录音制作业,证监会行业分类,2026-07-28
001331,d45,D45燃气生产和供应业,证监会行业分类,2026-07-28
001332,c33,C33金属制品业,证监会行业分类,2026-07-28
001333,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
001335,f51,F51批发业,证监会行业分类,2026-07-28
001336,c35,C35专用设备制造业,证监会行业分类,2026-07-28
001337,b09,B09有色金属矿采选业,证监会行业分类,2026-07-28
001338,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
001339,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001356,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
001358,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
001359,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
001360,c35,C35专用设备制造业,证监会行业分类,2026-07-28
001365,c36,C36汽车制造业,证监会行业分类,2026-07-28
001366,c13,C13农副食品加工业,证监会行业分类,2026-07-28
001367,c27,C27医药制造业,证监会行业分类,2026-07-28
001368,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
001369,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
001373,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001376,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
001378,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
001379,c34,C34通用设备制造业,证监会行业分类,2026-07-28
001380,c34,C34通用设备制造业,证监会行业分类,2026-07-28
001382,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
001386,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
001387,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
001388,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001389,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001390,c19,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类,2026-07-28
001391,g56,G56航空运输业,证监会行业分类,2026-07-28
001393,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
001395,c35,C35专用设备制造业,证监会行业分类,2026-07-28
001396,m74,M74专业技术服务业,证监会行业分类,2026-07-28
001399,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
001400,c35,C35专用设备制造业,证监会行业分类,2026-07-28
001696,c34,C34通用设备制造业,证监会行业分类,2026-07-28
001872,g55,G55水上运输业,证监会行业分类,2026-07-28
001896,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
001914,k70,K70房地产业,证监会行业分类,2026-07-28
001965,g54,G54道路运输业,证监会行业分类,2026-07-28
001979,k70,K70房地产业,证监会行业分类,2026-07-28
002001,c27,C27医药制造业,证监会行业分类,2026-07-28
002003,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
002004,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
002005,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
002006,c35,C35专用设备制造业,证监会行业分类,2026-07-28
002007,c27,C27医药制造业,证监会行业分类,2026-07-28
002008,c35,C35专用设备制造业,证监会行业分类,2026-07-28
002009,c35,C35专用设备制造业,证监会行业分类,2026-07-28
002010,l72,L72商务服务业,证监会行业分类,2026-07-28
002011,c34,C34通用设备制造业,证监会行业分类,2026-07-28
002012,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
002014,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
002015,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
002016,k70,K70房地产业,证监会行业分类,2026-07-28
002017,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002019,c27,C27医药制造业,证监会行业分类,2026-07-28
002020,c27,C27医药制造业,证监会行业分类,2026-07-28
002021,c35,C35专用设备制造业,证监会行业分类,2026-07-28
002022,c27,C27医药制造业,证监会行业分类,2026-07-28
002023,c43,C43金属制品、机械和设备修理业,证监会行业分类,2026-07-28
002024,f52,F52零售业,证监会行业分类,2026-07-28
002025,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002026,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
002027,l72,L72商务服务业,证监会行业分类,2026-07-28
002028,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
002029,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
002030,c27,C27医药制造业,证监会行业分类,2026-07-28
002031,c35,C35专用设备制造业,证监会行业分类,2026-07-28
002032,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
002033,n78,N78公共设施管理业,证监会行业分类,2026-07-28
002034,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
002035,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
002036,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002037,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
002038,c27,C27医药制造业,证监会行业分类,2026-07-28
002039,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
002040,g55,G55水上运输业,证监会行业分类,2026-07-28
002041,a05,A05农、林、牧、渔专业及辅助性活动,证监会行业分类,2026-07-28
002042,c17,C17纺织业,证监会行业分类,2026-07-28
002043,c20,C20木材加工和木、竹、藤、棕、草制品业,证监会行业分类,2026-07-28
002044,q84,Q84卫生,证监会行业分类,2026-07-28
002045,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002046,c34,C34通用设备制造业,证监会行业分类,2026-07-28
002047,e50,E50建筑装饰、装修和其他建筑业,证监会行业分类,2026-07-28
002048,c36,C36汽车制造业,证监会行业分类,2026-07-28
002049,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002050,c34,C34通用设备制造业,证监会行业分类,2026-07-28
002051,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
002052,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002053,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
002054,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
002055,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002056,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
002057,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
002058,c40,C40仪器仪表制造业,证监会行业分类,2026-07-28
002059,n78,N78公共设施管理业,证监会行业分类,2026-07-28
002060,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
002061,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
002062,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
002063,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
002064,c28,C28化学纤维制造业,证监会行业分类,2026-07-28
002065,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
002066,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
002067,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
002068,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
002069,a04,A04渔业,证监会行业分类,2026-07-28
002072,f51,F51批发业,证监会行业分类,2026-07-28
002073,c35,C35专用设备制造业,证监会行业分类,2026-07-28
002074,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
002075,c31,C31黑色金属冶炼和压延加工业,证监会行业分类,2026-07-28
002076,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
002077,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002078,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
002079,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002080,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
002081,e50,E50建筑装饰、装修和其他建筑业,证监会行业分类,2026-07-28
002082,c27,C27医药制造业,证监会行业分类,2026-07-28
002083,c17,C17纺织业,证监会行业分类,2026-07-28
002084,c33,C33金属制品业,证监会行业分类,2026-07-28
002085,c36,C36汽车制造业,证监会行业分类,2026-07-28
002086,a04,A04渔业,证监会行业分类,2026-07-28
002088,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
002090,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
002091,f51,F51批发业,证监会行业分类,2026-07-28
002092,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
002093,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
